Ano Letivo;Nome;Pedra;INDE;Nº Av;IAA;IEG;IPS;IDA;IPV;IAN;IPP
2024;Aluno-409;Topázio;8,2;3;9,6;9,2;7,5;7,2;7,2;10;7,9
2022;Aluno-665;Ágata;7;2;9;7,4;7,5;6,8;7,2;5;5,7
2024;Aluno-702;Ametista;7,7;3;9;9,8;2,5;9,2;7,2;5;7,8
2024;Aluno-725;Ametista;7,1;3;7,5;7,7;7,5;7,2;6,8;5;7,5
2022;Aluno-537;Ágata;6,6;2;9,5;9;4,4;4,8;7,2;5;5,1
2024;Aluno-773;Ágata;6,6;2;10;8,8;2,5;5;6,6;5;7,5
2024;Aluno-227;Topázio;8,1;4;9,6;8,1;9,4;6,5;7,5;10;7,5
2024;Aluno-1518;Quartzo;5,7;4;7,1;5,7;9,4;1,8;6,6;5;7,7
2022;Aluno-587;Ágata;6,6;3;9,5;9,3;7,5;3,8;6,2;5;5,4
2024;Aluno-484;Quartzo;3,8;4;8,3;3,9;2,5;0;3,1;10;3,4
2024;Aluno-494;Ametista;7,9;4;7,5;7,3;8,8;6,3;8,9;10;7,8
2024;Aluno-1073;Ametista;7,1;4;9,2;6,4;7,5;6,5;5,8;10;6,9
2024;Aluno-819;Topázio;8,7;3;10;7,8;7,5;9;8,5;10;8,4
2024;Aluno-833;Topázio;8,5;3;9;9,3;7,5;8;7,9;10;8,1
2024;Aluno-832;Topázio;8,2;3;9;8,7;7,5;8;7,5;10;7,5
2024;Aluno-629;Topázio;8,1;3;10;9,5;7,5;6;7,3;10;7,5
2024;Aluno-628;Topázio;8,2;3;9;10;7,5;9;7,8;5;7,2
2024;Aluno-756;Ametista;7,4;2;10;8,8;7,5;5,5;7,2;5;8,1
2024;Aluno-472;Ágata;6,6;3;7,5;7,5;7,5;6,2;6,3;5;6,2
2024;Aluno-771;Ágata;6,1;2;8,5;6,6;3,1;6,5;6,1;5;5,6
2024;Aluno-790;Ágata;6,8;3;7,5;6,8;7,5;6,8;6,9;5;7,2
2024;Aluno-752;Ágata;6,6;3;9,5;7,5;7,5;5,8;5,6;5;5,9
2024;Aluno-785;Topázio;9,2;3;9,5;10;7,5;9;8,9;10;8,8
2024;Aluno-799;Ametista;7,7;3;7,9;9,1;7,5;5,2;7,5;10;7,9
2024;Aluno-774;Quartzo;5,7;2;10;6,4;2,5;3,8;6,4;5;6,2
2024;Aluno-749;Topázio;8,3;2;9,5;9,7;8,1;8,8;7,7;5;8,4
2024;Aluno-798;Quartzo;4,7;3;6,8;3,5;7,5;4,8;2,9;5;5
2024;Aluno-787;Ametista;7,7;2;9;9,8;7,5;7,2;7,3;5;7,2
2024;Aluno-645;Ametista;7,5;3;7,4;8,4;7,5;5,2;7,6;10;7,7
2024;Aluno-643;Ágata;6,4;3;9;6,9;7,5;4,5;5,8;5;8,1
2024;Aluno-816;Topázio;8,9;3;7;9,8;7,5;9,2;8,8;10;9,2
2022;Aluno-589;Ametista;7,7;3;9,5;9,4;7,5;5,8;7,1;10;5,4
2022;Aluno-594;Ametista;7,4;3;8;9,4;7,5;7,8;6,9;5;5,3
2022;Aluno-582;Ametista;7,1;3;10;9;7,5;4,9;7,2;5;6,3
2024;Aluno-346;Ametista;7,8;4;10;9,1;2,5;6,2;8,3;10;8
2022;Aluno-538;Ágata;6,3;2;8,5;7,5;5,6;6,8;5,6;5;4,1
2024;Aluno-558;Quartzo;5;5;9,2;3,8;8,1;3;4,3;5;6,1
2022;Aluno-539;Ametista;7,7;2;8,5;9,3;6,9;7,5;8,4;5;6,2
2022;Aluno-541;Quartzo;5,4;2;10;7,8;6,9;2,5;5;2,5;4
2022;Aluno-543;Ametista;7;2;8,5;9,8;4,4;6,5;7,2;5;5,1
2022;Aluno-544;Ágata;6,3;2;9,5;9,7;5,6;3,3;6;5;4,9
2024;Aluno-363;Ametista;7,6;4;9,6;9,5;5,6;5,3;7;10;7,3
2024;Aluno-508;Ágata;6,8;4;7,1;5,6;7,5;4,7;7,5;10;7,7
2022;Aluno-550;Ágata;6;2;9;9;6,9;1,9;6,2;5;4,9
2022;Aluno-552;Ágata;6,6;2;9,5;8,8;5;5,5;7,2;5;3,5
2022;Aluno-558;Quartzo;5,5;2;9;8,5;5;4,3;4,5;2,5;3,9
2024;Aluno-526;Ametista;7,8;3;9,6;9,4;8,1;7,3;7,5;5;7,3
2024;Aluno-490;Ametista;7,4;4;9,2;5,5;8,8;6,2;7,3;10;7,8
2024;Aluno-858;Ágata;6,9;2;9;6,8;2,5;8,2;7,5;5;7,5
2024;Aluno-518;Ágata;6,3;3;8,3;6,8;2,5;4;6,9;10;7,1
2024;Aluno-729;Ágata;6,7;2;8;8,4;2,5;6;7,5;5;7,5
2024;Aluno-325;Topázio;8,4;3;9,2;9,9;7,5;7;7,6;10;8,3
2022;Aluno-565;Quartzo;5,2;2;9;4,1;7,5;2,9;5,9;5;4,7
2022;Aluno-566;Ametista;7,7;2;9,5;8,4;7,5;8,5;7,9;5;5,4
2024;Aluno-531;Ametista;7,9;4;9,2;9,8;4,4;6,7;7,3;10;8
2022;Aluno-572;Ametista;7,5;3;8,5;8;7,5;6,8;6,8;10;5,8
2022;Aluno-574;Ágata;6,9;3;9,5;7,2;5;7,5;6,9;5;6,3
2022;Aluno-576;Ametista;7,6;3;9,5;9,1;7,5;7,8;7,1;5;6
2022;Aluno-577;Ametista;7,9;3;9,5;9,3;7,5;9;7,1;5;6,2
2022;Aluno-579;Ágata;6,1;3;8,5;5,8;7,5;3,8;7,2;5;6,4
2024;Aluno-754;Quartzo;5,6;2;8,5;6,2;5,6;6,2;4,8;5;2,5
2022;Aluno-561;Ametista;7,9;2;9;9;7,5;7,4;8,8;5;7,1
2022;Aluno-839;Quartzo;5,2;2;0;5,1;7,5;5,4;6,6;5;5,3
2022;Aluno-455;Ágata;6,9;3;7;7,9;7,5;6,3;7,3;5;6,5
2022;Aluno-841;Ametista;7,3;2;8,5;8,5;7,5;7,2;7,5;5;5,6
2022;Aluno-236;Ametista;7,1;4;9,6;7,5;7,5;3,7;7,2;10;7,1
2023;Aluno-796;Ametista;7,5;3;9;9,8;6,3;5,5;8,3;5;7,1
2022;Aluno-237;Topázio;8,1;4;10;9;7,5;7,8;8,4;5;8,1
2024;Aluno-269;Topázio;8,5;0;9,2;9,6;7,5;8,2;7,5;10;7,5
2023;Aluno-647;Ametista;7,1;3;7,3;8,7;6,3;5,2;8,4;5;7,7
2023;Aluno-814;Topázio;8,4;3;9,5;9,6;6,9;8,2;9,2;5;8,3
2023;Aluno-652;Ametista;7,9;3;9;9,4;6,9;7;8,4;5;8,1
2023;Aluno-816;Topázio;8,6;3;7,5;9,8;7,5;8,9;9,3;5;9,6
2023;Aluno-640;Ágata;6,1;3;0;7,3;7,5;4,9;8,4;5;7,3
2023;Aluno-643;Ametista;7,4;3;9,5;8,2;7,5;7,1;7,6;5;6
2023;Aluno-819;Ametista;7,9;3;0;8,3;7,5;9,5;8,9;10;8,5
2023;Aluno-813;Ametista;7,6;3;9,5;8,4;7,5;3,9;8,1;10;8,1
2023;Aluno-636;Ágata;6,8;3;0;8,3;5,6;9;7,4;5;8,3
2023;Aluno-798;Ametista;7;3;9;8,1;7,5;6,1;7;5;6,5
2023;Aluno-799;Topázio;8,1;3;9,5;9,6;5,6;8,3;8,2;5;8,3
2023;Aluno-815;Ágata;6,1;3;0;8,6;5;6,5;7,1;5;6,9
2023;Aluno-795;Topázio;8,5;2;9;9,6;7,5;8,2;10;5;7,5
2023;Aluno-794;Ametista;8;2;9;9,2;7,5;6,2;10;5;7,5
2023;Aluno-801;Ágata;6,9;3;0;7,5;7,5;7,6;7,1;10;6,9
2022;Aluno-243;Ágata;7;4;7,1;8,7;5;6;7,9;5;7,7
2023;Aluno-817;Ametista;7,9;3;9,5;8,8;6,9;5,4;7,9;10;8,1
2023;Aluno-818;Ametista;8;3;10;8,4;7,5;6,2;7,6;10;8,1
2023;Aluno-804;Ametista;7,2;3;10;8,6;6,3;6,9;7,2;5;5,8
2023;Aluno-645;Ametista;7,6;3;9;8,5;6,3;7,3;8,1;5;8,1
2023;Aluno-782;Ametista;7,7;2;8,5;9,8;2,5;7,5;9,3;5;7,5
2022;Aluno-246;Topázio;8,6;4;8,3;9,4;7,5;7,6;9,2;10;7,8
2022;Aluno-248;Ametista;7,4;4;9,2;7,6;7,5;5,2;7,3;10;7,1
2022;Aluno-235;Ágata;6,8;4;8,3;7,3;7,5;6,3;6,4;5;7,2
2022;Aluno-250;Ametista;8;4;8,3;8,6;7,5;6,6;7,6;10;8,6
2023;Aluno-834;Topázio;8,7;3;9;9,9;6,3;9,2;9,3;5;9,7
2022;Aluno-233;Ágata;6,1;4;7,9;7,4;7,5;3,8;5,5;5;7,2
2023;Aluno-761;Topázio;8,2;3;9;9,7;7,5;8,4;8,1;5;8,3
2024;Aluno-291;Ametista;7,9;0;8,8;9,7;6,3;6,2;7,5;10;7,5
2023;Aluno-629;Topázio;8;3;10;9,4;7,5;7,5;8;5;7,9
2023;Aluno-832;Topázio;8,3;3;10;9,5;7,5;8,5;8,3;5;7,7
2023;Aluno-594;Ágata;6,7;3;8,5;7,1;6,3;5,8;7,3;5;6,9
2023;Aluno-773;Ágata;6,9;2;10;7,5;2,5;7,9;7,7;5;5,6
2022;Aluno-220;Ágata;7;4;0;8,1;7,5;6,5;7,8;10;7,7
2022;Aluno-221;Ágata;6,9;4;9,6;8,5;7,5;5,2;6;5;7,5
2023;Aluno-747;Ágata;6;3;10;8;3,1;3,1;6,9;5;6
2023;Aluno-827;Ametista;7,4;3;7,9;8,1;3,1;8,1;8,7;5;8,3
2022;Aluno-223;Quartzo;5;4;0;4,6;7,5;3,1;5,6;10;5,9
2022;Aluno-225;Quartzo;5,9;4;8,3;5,3;7,5;5;5,7;5;6,2
2023;Aluno-665;Ágata;6,2;3;9,5;4,9;2,5;5,2;8,2;5;8,3
2023;Aluno-829;Topázio;8,5;3;9;9,4;3,1;8,4;9,2;10;9,2
2024;Aluno-246;Quartzo;4,7;0;8,3;0;6,6;0;7,5;10;7,5
2022;Aluno-226;Ágata;6,5;4;7,5;6,1;7,5;6,8;6,2;5;6,8
2022;Aluno-227;Ágata;6,5;4;9,2;6,4;7,5;3,3;5,8;10;7,3
2023;Aluno-833;Ametista;7,8;3;10;9,5;3,8;7,4;8,6;5;8,4
2023;Aluno-630;Ametista;7,2;3;9;8,6;3,8;5,7;8,7;5;8,3
2023;Aluno-752;Topázio;8,1;3;9,5;9,9;7,5;6,4;9,2;5;7,7
2023;Aluno-777;Ametista;7,5;3;0;9,3;7,5;6,3;8,8;10;8,3
2022;Aluno-229;Topázio;8,6;4;10;9,4;7,5;6,9;8,5;10;8,9
2023;Aluno-764;Ametista;7,7;3;0;9,2;7,5;7,8;8,6;10;8,3
2022;Aluno-230;Ágata;6,3;4;7,9;5,1;7,5;5,7;6,8;5;7,4
2022;Aluno-231;Ágata;6,1;4;8,8;7,4;7,5;3,8;5,3;5;6,7
2022;Aluno-232;Quartzo;4,2;4;0;4,9;7,5;0;4,5;10;5,7
2023;Aluno-754;Ágata;6,1;2;9,5;6,1;2,5;5,6;6,7;5;6,9
2022;Aluno-234;Ágata;6,7;4;10;7,6;5,6;4,3;5,6;10;6,4
2023;Aluno-494;Ametista;7,1;3;6,9;9;2,5;6,8;8,7;5;7,7
2022;Aluno-264;Ametista;7,1;4;10;9,2;5,6;5,8;6,6;5;7,2
2023;Aluno-792;Ametista;7,6;2;9;7,7;7,5;7,2;9,1;5;6,9
2023;Aluno-518;Ametista;7,6;3;8,5;8,5;5;6,7;6,9;10;8,1
2022;Aluno-302;Ágata;6,3;4;9,2;7,7;6,9;4,8;6,2;2,5;7
2022;Aluno-307;Quartzo;4,7;4;5,4;4,5;7,5;2,5;4,7;5;5,7
2023;Aluno-526;Topázio;8,1;3;9,5;9,8;5;8,8;7,8;5;8,8
2022;Aluno-309;Ágata;6,2;4;9,2;5,2;7,5;6,5;5,1;5;6,7
2024;Aluno-320;Topázio;8,4;4;9,2;10;7,5;6,7;8,4;10;7,7
2024;Aluno-286;Quartzo;5,1;4;6,7;4;6,3;3,2;5,8;5;7,3
2024;Aluno-316;Topázio;8,7;4;9,2;10;7,5;8;8,4;10;7,7
2024;Aluno-271;Ametista;7,4;4;9,2;9;6,3;7,3;6,7;5;7,5
2022;Aluno-310;Ágata;6,4;4;7,9;7,5;7,5;4,5;6;5;7,6
2022;Aluno-311;Quartzo;5,7;3;7,9;5,6;5;5,2;6,2;2,5;7,6
2022;Aluno-312;Ametista;7,3;3;9,6;8,1;7,5;5,2;6,2;10;6,9
2023;Aluno-363;Ágata;6,7;3;0;9,9;2,5;6,8;8,7;5;8,5
2022;Aluno-313;Quartzo;5,8;3;7,5;7;5;4,1;5,9;5;6,5
2023;Aluno-539;Ametista;7,8;3;9,5;8,6;2,5;8,5;8,8;5;9,2
2024;Aluno-319;Ametista;7,9;3;9,6;9;7,5;5,8;7,7;10;7,3
2023;Aluno-574;Ametista;7,9;3;6,9;8,2;5;8,1;8,2;10;7,9
2023;Aluno-369;Ágata;6;3;10;4,1;5;4;7,7;5;8,5
2023;Aluno-741;Ágata;6,3;2;9,5;6,9;4,4;5,1;7,1;5;5,6
2023;Aluno-704;Ágata;6,8;2;10;9,9;3,1;6,1;6,3;5;5,6
2023;Aluno-859;Topázio;8,6;2;8;9,2;7,5;7,3;10;10;7,5
2023;Aluno-538;Ágata;6,4;3;7,4;8,6;2,5;4,7;7,4;5;7,9
2023;Aluno-365;Topázio;8,7;3;10;9,9;2,5;8,7;9;10;9
2023;Aluno-856;Ametista;7,3;2;0;9,6;7,5;7,3;8,3;10;5,6
2022;Aluno-314;Ágata;6,1;3;5,4;5,4;5;5,3;6;10;7,2
2023;Aluno-700;Topázio;8,3;2;9,5;9,7;7,5;7,8;9,8;5;6,2
2023;Aluno-854;Ágata;6,6;2;0;9,5;3,8;6;8;10;5,6
2023;Aluno-325;Ágata;6,2;3;0;7,1;5;5,6;7;10;8,1
2022;Aluno-300;Quartzo;5,6;4;5,4;6,9;6,3;3,1;5,9;5;7,5
2023;Aluno-350;Ametista;8;3;10;9,7;2,5;9;7,9;5;9
2023;Aluno-324;Ametista;7,6;3;5,8;9;2,5;8,4;7,6;10;8,1
2022;Aluno-269;Topázio;8,2;4;9,2;8,6;6,3;8,9;7,2;10;7,1
2023;Aluno-789;Ametista;8;2;0;9,5;7,5;7,9;10;10;7,5
2022;Aluno-271;Ametista;7,3;4;9,2;8,5;5,6;7,1;7;5;8
2023;Aluno-490;Ametista;7,4;3;7,9;7,9;2,5;5,8;9;10;8,5
2023;Aluno-491;Ametista;7,6;3;9,5;9,6;2,5;5;8,3;10;7,7
2023;Aluno-484;Quartzo;5,5;3;6,4;7,5;2,5;3,6;6,8;5;5,4
2023;Aluno-508;Ametista;7,7;3;6,4;8,6;2,5;7,5;8,7;10;8,3
2023;Aluno-495;Ametista;7,4;3;9;8,4;2,5;7,4;8,8;5;8,5
2023;Aluno-756;Ametista;7,1;2;10;8,7;7,5;6,1;6,6;5;5,6
2024;Aluno-171;Ametista;7,3;5;7,5;7,8;5,6;8,3;7,6;5;7,6
2022;Aluno-284;Quartzo;5,9;4;6,7;5,1;5,6;3,8;6;10;6,9
2023;Aluno-531;Topázio;8,3;3;9,5;10;2,5;7,7;8,6;10;8,8
2022;Aluno-286;Quartzo;5,4;4;7,1;5,8;6,3;3;5,6;5;6,8
2023;Aluno-664;Topázio;8,1;3;9;9,6;7,5;8;8,1;5;7,9
2022;Aluno-287;Quartzo;3,7;4;7,9;3,4;5;1,1;4,3;2,5;4
2022;Aluno-288;Quartzo;4,1;4;0;5,6;6,3;0;6,8;2,5;7,4
2024;Aluno-125;Ágata;6,6;5;8,3;5,6;7,5;6,2;7,2;5;7,3
2022;Aluno-290;Quartzo;4,9;4;10;3,9;6,3;1,7;6;2,5;7
2022;Aluno-291;Topázio;8,1;4;8,3;8,2;6,9;8;7,8;10;7,8
2022;Aluno-292;Quartzo;4,8;4;7,9;3,7;7,5;1,8;6,3;2,5;6,5
2022;Aluno-293;Quartzo;4,9;4;8,8;2,9;7,5;2,3;3,3;10;5,7
2022;Aluno-294;Quartzo;5;4;9,6;5,8;7,5;0;5,9;2,5;7
2022;Aluno-295;Ametista;7,3;4;7,9;8;7,5;6,9;7,4;5;8
2024;Aluno-85;Ágata;7;3;8,3;8,7;3,8;7,7;7;5;6,2
2022;Aluno-840;Ametista;7,9;2;9;8,2;7,5;7,8;7,5;10;5,5
2024;Aluno-1195;Ametista;7,5;3;9,6;9,9;5,6;6,2;7,7;5;7,5
2024;Aluno-321;Topázio;8,1;3;7,9;9,5;6,3;7,2;7,8;10;8,1
2022;Aluno-297;Ametista;7,5;4;7,1;7,9;6,3;6,6;7,4;10;7,8
2023;Aluno-348;Ágata;6,8;3;10;8,7;2,5;4,4;8;5;8,5
2023;Aluno-663;Ágata;7;3;6,9;7,4;7,5;7;7,4;5;6,7
2023;Aluno-790;Ágata;6,7;3;0;8,1;7,5;7,4;8,3;5;7,1
2023;Aluno-587;Ágata;6;3;8,5;7;7,5;2,7;6,7;5;6,5
2022;Aluno-75;Quartzo;3,9;4;5,4;3,8;6,3;0;4,6;5;5,5
2022;Aluno-82;Ágata;6,6;4;8,8;6,8;7,5;5,5;6,4;5;7,3
2022;Aluno-83;Ágata;6,7;4;7,9;6,8;7,5;6,8;6;5;7,4
2023;Aluno-705;Ágata;7;2;0;8,3;6,9;8,8;8,2;5;7,5
2022;Aluno-85;Ágata;6,2;4;6,7;7,3;5;4,3;5,8;10;5,5
2023;Aluno-729;Ametista;7,3;2;8;9,1;3,8;8,6;7;5;6,6
2024;Aluno-62;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5
2024;Aluno-19;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5
2024;Aluno-59;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5
2024;Aluno-155;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5
2023;Aluno-734;Ametista;7,3;3;8,5;8;7,5;6,9;7,4;5;7,3
2023;Aluno-687;Ametista;7,6;3;8;9;7,5;6,9;8,2;5;7,5
2024;Aluno-26;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5
2023;Aluno-688;Topázio;8;3;8,5;9,3;7,5;8,6;8,1;5;7,5
2022;Aluno-95;Ágata;6,3;4;8,3;6,6;7,5;4,8;6,3;5;6,8
2024;Aluno-49;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5
2023;Aluno-514;Quartzo;5,8;3;7,9;7,5;2,5;5,5;5,9;5;5
2024;Aluno-21;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5
2022;Aluno-104;Ágata;6,3;4;7,9;8,7;7,5;3,7;6,7;2,5;6,9
2023;Aluno-699;Ágata;6,4;3;8,5;8,3;3,8;6;6,2;5;5,8
2023;Aluno-678;Ametista;7,6;3;8;8,8;6,3;7,3;8,3;5;7,7
2022;Aluno-114;Quartzo;5,9;4;7,9;6,3;7,5;5,3;5;5;5,4
2022;Aluno-117;Ágata;6,7;4;7,9;6,3;6,9;6,1;7,4;5;7,6
2024;Aluno-17;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5
2024;Aluno-29;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5
2023;Aluno-533;Ametista;7,4;3;9;9,3;7,5;5,8;7,6;5;7,5
2023;Aluno-807;Ametista;7,9;2;9,5;9,1;7,5;8;8,1;5;6,2
2023;Aluno-835;Topázio;8,2;2;8;8,5;7,5;8,7;7,8;10;6,9
2022;Aluno-74;Quartzo;5;4;9,6;3,3;7,5;2;5,8;5;5,7
2022;Aluno-73;Quartzo;5,3;4;7,1;3;7,5;3,3;7,3;5;6,2
2022;Aluno-72;Ametista;7,6;4;8,3;7,5;7,5;7,8;8,7;5;7,2
2022;Aluno-14;Ágata;6,8;4;7,9;8,3;7,5;4;7,8;5;7,4
2022;Aluno-15;Ametista;7,8;4;8,8;10;7,5;7,3;7,3;5;7,5
2022;Aluno-16;Ágata;6,1;4;7,9;8,3;5;3,5;6,3;5;6,9
2022;Aluno-17;Topázio;8,1;4;8,8;10;7,5;7,8;8,3;5;7,5
2022;Aluno-18;Ametista;7,2;4;6,3;8,7;6,3;9;6,9;5;5,2
2022;Aluno-19;Ametista;7,7;4;7,9;9,5;7,5;8;7;5;7,6
2022;Aluno-20;Ametista;7,5;4;7,1;10;6,3;7,8;7,2;5;6,6
2023;Aluno-808;Topázio;8,2;2;10;10;2,5;8,7;9,8;5;7,5
2022;Aluno-21;Ágata;6,9;4;9,6;9,2;7,5;3,8;7,2;5;6,5
2024;Aluno-1655;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5
2022;Aluno-26;Topázio;8,7;4;9,6;8,8;10;8;10;5;8,8
2022;Aluno-29;Quartzo;5;4;0;4;8,8;3,7;7,6;5;5,6
2022;Aluno-46;Ágata;6;3;8,8;8,4;6,3;2,1;7,1;5;4,7
2022;Aluno-125;Ametista;7,6;4;8,8;8,5;7,5;7,1;7,8;5;7,9
2022;Aluno-47;Quartzo;5,7;3;7,9;6,3;7,5;2,1;7;5;5,8
2022;Aluno-50;Ametista;7,1;3;7,5;8,4;7,5;7,8;7,5;2,5;6,1
2023;Aluno-812;Topázio;8;2;9,5;9,1;7,5;5,8;8,3;10;6,9
2022;Aluno-51;Ágata;6,5;3;8,8;7,6;7,5;5;6,5;5;5,5
2023;Aluno-674;Ágata;6,6;2;7,9;8,5;3,8;5,2;8,7;5;5
2022;Aluno-53;Ágata;6,7;3;9,2;7;7,5;7;6,5;5;4,3
2022;Aluno-54;Ágata;6,1;3;7,9;6,9;7,5;4,8;6,1;5;5
2022;Aluno-59;Ametista;7,6;3;9,2;9,3;7,5;7,2;7,9;5;5,5
2022;Aluno-62;Ametista;7,9;3;8,8;9,4;7,5;9,3;7,2;5;5,9
2022;Aluno-65;Ametista;7,7;3;8,3;7,7;7,5;9,3;7,9;5;6,4
2023;Aluno-770;Ágata;6,7;2;0;8,3;3,8;5,9;8,9;10;6,9
2023;Aluno-771;Ametista;7,1;2;0;8,8;3,1;8,2;8,6;10;6,2
2022;Aluno-66;Quartzo;5,7;3;7,5;5,6;7,5;4,5;5,9;5;5
2023;Aluno-830;Ágata;6,8;2;0;8,9;3,1;8,3;9,5;5;6,2
2022;Aluno-49;Ágata;6,3;3;7,5;7,4;7,5;3,9;7;5;6,4
2023;Aluno-566;Ametista;7,7;3;9;8,8;2,5;8,4;8,7;5;9
2023;Aluno-806;Ametista;7,3;2;8,5;8,3;6,3;7,8;7,1;5;6,9
2023;Aluno-686;Ametista;8;3;8,5;9;7,5;8;8,6;5;7,5
2022;Aluno-206;Ametista;7,1;4;8,3;8,8;7,5;5;5,2;10;7,2
2023;Aluno-749;Ametista;7,8;2;10;9;7,5;7,3;8,4;5;5,6
2023;Aluno-748;Topázio;8,7;2;9,5;9,7;7,5;9,1;10;5;7,5
2023;Aluno-774;Quartzo;5,9;2;0;9,5;3,1;6,9;6,3;5;5
2023;Aluno-831;Ametista;7,7;2;8;9,4;3,8;8,3;8,6;5;7,8
2023;Aluno-780;Ametista;7,8;2;9,5;8,8;3,1;8,3;8,7;5;8,8
2023;Aluno-737;Topázio;8;3;9,5;7,8;7,5;7,5;7,8;10;7,3
2023;Aluno-577;Ametista;7,2;3;10;8,2;3,8;7,4;7,7;5;6,9
2022;Aluno-210;Quartzo;4,4;4;0;5,1;7,5;3,4;4,4;5;5,7
2023;Aluno-552;Quartzo;5,2;3;0;5,6;3,1;6,4;6,9;5;6,7
2022;Aluno-212;Ametista;7,3;4;9,6;8,4;7,5;6,2;7;5;7,7
2022;Aluno-213;Ametista;7,2;4;9,6;8,7;7,5;3,5;6,8;10;6,9
2023;Aluno-597;Topázio;8,5;3;10;9,6;7,5;8,5;8,6;5;9,1
2023;Aluno-624;Topázio;8,3;3;9;9,2;7,5;8,6;8,4;5;8,9
2023;Aluno-776;Quartzo;5,6;3;0;7;7,5;3,5;7,2;5;7,8
2022;Aluno-214;Quartzo;4,9;4;0;6,1;7,5;4,3;5,1;5;5,5
2023;Aluno-791;Ágata;6,2;3;0;8,1;7,5;5,3;7,7;5;7,8
2023;Aluno-826;Ametista;7,8;2;10;10;3,8;7,3;8,3;5;7,8
2023;Aluno-762;Ametista;7,1;3;10;9,1;3,1;5,8;7,7;5;7,8
2023;Aluno-628;Topázio;8,4;3;9,5;8,9;7,5;9,4;8,4;5;8,3
2023;Aluno-606;Ametista;7,4;3;8,5;8,5;7,5;6;8,2;5;7,7
2023;Aluno-769;Ametista;7,9;2;10;9,3;3,8;8;8,7;5;7,8
2023;Aluno-607;Ametista;7,3;3;8;7,5;7,5;6,8;8,2;5;8
2023;Aluno-608;Ametista;7,4;3;10;7,5;7,5;6,2;8,1;5;8
2022;Aluno-218;Ágata;6,1;4;6,3;7,3;7,5;4;6,1;5;7,4
2023;Aluno-784;Topázio;8,2;3;10;9,5;7,5;7,3;8,8;5;8,1
2023;Aluno-785;Topázio;8,1;3;9;8,5;7,5;8,8;8,7;5;7,9
2023;Aluno-787;Ametista;7,5;2;9;9,8;7,5;5,9;8,3;5;5,6
2022;Aluno-199;Ametista;7,6;4;8,3;7,1;7,5;7,5;6,5;10;8
2022;Aluno-194;Quartzo;4,3;4;0;6,2;5;3,2;3,8;5;6,6
2023;Aluno-753;Topázio;8,7;2;9;9,9;7,5;9;9,9;5;7,5
2022;Aluno-146;Ametista;7,9;4;8,3;9,2;7,5;7,9;8,2;5;7,6
2023;Aluno-527;Ametista;7,6;3;9;9,1;7,5;6,5;7,8;5;7,5
2022;Aluno-147;Ametista;7,5;4;8,3;7,7;7,5;6,1;7,2;10;7,2
2022;Aluno-148;Ametista;7,9;4;9,2;7,9;10;5,3;7,7;10;8
2022;Aluno-149;Ágata;6,3;4;9,2;6,5;7,5;5;6,1;5;6,1
2024;Aluno-14;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5
2022;Aluno-152;Ágata;6,7;4;8,3;7;7,5;6,5;6,3;5;6,6
2023;Aluno-855;Topázio;8,6;3;9,5;10;7,5;6,8;8,7;10;8,4
2023;Aluno-820;Ametista;7,9;3;7,9;7,4;7,5;8,9;8,3;5;9,1
2023;Aluno-738;Topázio;8,1;3;8;9,3;7,5;6;8,3;10;8,4
2022;Aluno-155;Ametista;7,1;4;10;8,3;7,5;5,2;6,8;5;7,9
2023;Aluno-576;Ametista;8;3;9;9,3;5;8;8,5;5;9,2
2024;Aluno-1265;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5
2022;Aluno-127;Topázio;8,3;4;7,5;8,7;7,5;7,9;8,1;10;8,6
2023;Aluno-733;Topázio;8,3;3;10;8,7;7,5;6,2;8,9;10;8,3
2023;Aluno-519;Topázio;8;3;9;9,9;7,5;7,4;8,2;5;7,7
2023;Aluno-521;Ágata;6,8;3;0;9,9;3,8;7,9;8,2;5;7,1
2022;Aluno-171;Ágata;6,6;4;7,5;6,8;7,5;5,5;6,9;5;7,6
2022;Aluno-177;Ametista;7,4;4;7,9;8,8;4,4;6,8;7;10;6,5
2023;Aluno-736;Ametista;7,6;3;8,5;9,5;6,3;6,7;8,1;5;7,7
2022;Aluno-179;Ametista;8;4;7,5;9,2;7,5;6,1;8;10;8,4
2023;Aluno-716;Ágata;6,8;3;9;8,7;3,8;5,6;7,4;5;6,9
2023;Aluno-757;Topázio;8,7;2;9;9,6;7,5;9,3;10;5;7,5
2023;Aluno-718;Topázio;8,2;3;9,5;9,1;3,8;7,8;8,4;10;7,9
2023;Aluno-755;Topázio;8,7;2;10;9,5;7,5;9,2;10;5;7,5
